brand,name,price,year,damage,last_seen
opel,Opel Vivaro schwarz 1.9 TDI  sehr guter Zustand  TÜV 01/2018,5000,2005,,2016-03-12 08:48:27
opel,Opel Astra Baujahr 2015,12800,2015,,2016-03-30 13:37:56
opel,OPEL Zafira 1.9 CDTI,3690,2005,,2016-03-24 20:51:57
opel,Opel astra g caravan sehr geflegt,1600,1999,,2016-04-06 11:15:32
opel,Corsa B 3 Tuerer,0,1996,,2016-03-27 19:16:20
opel,Opel Vectra 1.9 CDTI Caravan,3990,2008,,2016-04-05 18:45:21
opel,Opel Astra 1.6 zu verkaufen,850,1995,ja,2016-03-17 15:46:11
opel,Opel Corsa  B Eco  TÜV bis 4´2016  an Bastler 8fach bereift!!,250,1997,ja,2016-03-22 17:16:29
opel,Opel Insignia Sports Tourer 2.0,9500,2010,,2016-04-07 05:15:23
opel,Opel Corsa A,200,1992,,2016-04-05 12:16:05
opel,Opel Corsa b / TÜV 2017,1350,1999,,2016-03-17 15:16:20
opel,Opel Astra 1.4 Turbo Design Edition,9400,2011,,2016-04-06 13:16:48
opel,Opel Corsa 1.2 16V,2850,2005,,2016-03-20 05:16:12
opel,Omega B Caravan  2.2 16V  Autogas  defekt,500,2000,ja,2016-04-07 07:45:48
opel,Opel Zafira 1.6 Elegance TÜV 12/16,1150,2000,,2016-03-29 12:45:54
opel,Opel Corsa b Tuev 10/16,700,2016,,2016-04-06 18:45:22
opel,Opel Corsa,750,1996,,2016-03-19 19:17:22
opel,Opel Astra 1.7 CDTI Caravan DPF,3300,2007,,2016-04-03 14:51:21
opel,Opel Corsa b automatik,380,1995,,2016-04-06 04:46:22
opel,Opel Meriva,3500,2006,,2016-04-05 14:45:24
opel,Opel Corsa 1.2 16 V,7500,2014,,2016-04-03 04:19:14
opel,Opel Astra 1.8 16V Coupe,1450,2000,,2016-04-07 12:18:00
opel,Opel Corsa,850,1998,ja,2016-04-06 07:45:18
opel,Opel Meriva A 1.6 Automatik,3500,2004,,2016-04-06 16:47:30
opel,Opel Astra 1.9 CDTI Cosmo,3850,2017,,2016-03-26 19:17:38
opel,Opel Zafira 1.8 Elegance,3399,2004,,2016-04-07 05:16:01
opel,Opel Kadett Oldtimer H Zulassung TÜV 3/18,3900,2018,,2016-04-06 09:45:45
opel,Opel Astra g Caravan Tasche auch gegen ein Diesel,2500,2000,,2016-04-06 05:44:35
opel,Opel Signum 1.9 CDTI  NAVI  AHK  Tempomat   Xenon ...,3250,2005,,2016-03-16 19:12:32
opel,Sehr gut erhalten,1650,2003,,2016-04-01 21:47:26
opel,Insignia Sport Diesel,11000,2010,,2016-04-01 07:48:32
opel,Opel Omega 2.0 16V CD,1450,1997,,2016-04-03 17:18:45
opel,Opel Astra Winterreifen/Sommerreifen auf ALU /TÜV 04 /17   1150 ,1150,1996,,2016-04-07 13:16:18
opel,Opel Corsa TÜV 11/2016,499,1999,,2016-04-04 02:16:31
opel,Opel Zafira 1.8 16V Comfort,2150,2000,,2016-03-11 01:45:24
opel,Opel Corsa 1.0 12V Edition,6450,2008,,2016-04-06 21:18:13
opel,Opel Astra,899,1999,,2016-04-07 11:45:54
opel,Opel Zafira 1.9 CDTI inkl. Winterraeder,6666,2006,,2016-04-07 08:46:55
opel,Opel zafira 2.2 cosmo,6900,2017,,2016-03-25 09:15:57
opel,Opel Fronterra,1800,1994,,2016-03-21 12:39:50
opel,Opel Corsa 1.2 16V Edition,4300,2008,,2016-04-06 20:47:24
opel,Opel Corsa 1 2    4 Tueren,1450,2001,,2016-03-25 16:46:52
opel,Opel corsa b Edition 100 cool,400,2016,,2016-03-23 02:49:26
opel,Opel Astra G,1500,2002,,2016-03-06 04:45:20
opel,Opel Corsa C top Zustand  Irmscher  TÜV  Alarmanlage  KLIMA,2750,2004,,2016-03-28 11:46:38
opel,Opel Corsa B bj. 1997,100,1997,,2016-03-23 17:44:14
opel,Sechr schone familien auto 7 sitze nur heute und morgen,2000,2004,,2016-03-17 10:15:43
opel,Verkaufe mein Opel Corsa B,1000,1996,,2016-04-06 12:45:02
opel,Corsa B 1 4 2 Monate Tuev,249,1997,,2016-04-05 22:17:09
opel,Opel corsa  TÜV neu,999,2018,,2016-04-01 07:16:35
opel,Opel Astra G / Caravan,1100,1998,,2016-03-18 01:45:59
opel,Opel Astra 2.2 16V Coupe,4200,2001,,2016-04-07 05:17:44
opel,Opel Agila 1.0 12 V,1250,2003,,2016-03-17 11:16:41
opel,Opel Astra 1.9 CDTI Caravan DPF,5100,2008,,2016-04-06 12:16:30
opel,Opel Corsa  C 1.3 CDTI,2100,2006,,2016-03-19 10:16:41
opel,Opel Corsa C 1 Hand,1750,2003,,2016-04-06 21:44:32
opel,Opel  zafira  B voll Ausstattung. ...,6600,2006,,2016-04-06 03:17:13
opel,Opel Astra,3000,2005,,2016-04-06 02:45:19
opel,Opel Corsa C Unfallauto,350,2002,,2016-03-28 00:16:55
opel,Opel corsa Edition 100 Bj:1999,950,2018,,2016-04-03 21:53:47
opel,Opel Astra 1.7 CDTI Caravan Edition.Guter zustand ,3499,2008,,2016-03-20 21:18:19
opel,Opel Astra Caravan Tuev 12.2016,300,1998,,2016-04-07 08:17:06
opel,OPEL Astra,350,1994,ja,2016-03-16 18:46:33
opel,Vectra B 1 6 16V  TÜV 12. 2017 mit Frontschaden,350,1998,ja,2016-04-05 18:17:50
opel,Vectra B 1 6l 16V,1100,2017,,2016-03-31 17:46:16
opel,Opel Mokka 1.4 Turbo ecoFLEX Start/Stop 4x4 Innov.,17890,2012,,2016-03-29 08:16:49
opel,Opel Insignia Sports Tourer 1.8 COSMO,10490,2009,,2016-04-05 12:48:41
opel,Opel Astra 1.2,850,2003,ja,2016-03-31 11:46:20
opel,Opel Astra G Caravan  Tuev 2/2018  Scheckheft gepflegt  Klima,2290,2001,,2016-04-06 19:17:10
opel,Opel zafira 1.9 7 sitzer,2990,2006,,2016-03-06 17:52:38
opel,Opel Astra 1.9 CDTI Caravan DPF Sport,6990,2008,,2016-04-05 13:15:45
opel,Opel Corsa D 1.0 !Gepflegt!,3800,2007,,2016-04-06 16:25:39
opel,Opel Corsa,500,1995,,2016-04-05 12:21:06
opel,Opel Astra 1.6 Comfort,1850,2002,,2016-04-05 12:19:17
opel,Opel Astra 2 2,3700,2004,,2016-04-02 11:45:50
opel,Opel Corsa,690,2000,,2016-03-21 22:46:43
opel,Opel Zafira 2.0 16V CDTI Diesel,0,2002,,2016-04-07 02:45:13
opel,RESERVIERT   OPEL CORSA B ECO SWING 1.2 L,290,2000,,2016-03-27 16:37:02
opel,Opel Corsa 1.2 16V Cosmo,2399,2004,,2016-04-05 11:48:46
opel,Opel corsa world cup,750,1998,,2016-03-31 05:16:16
opel,Recaro Sitze guter Zustand Omega,300,1997,ja,2016-04-07 08:16:38
opel,Opel Astra 2.0 Turbo Cosmo,6200,2004,,2016-04-07 00:44:25
opel,Opel Corsa Eco   D 3 Kat    1  Hand  ! ! !,980,1997,,2016-03-30 07:45:55
opel,Opel Opel Corsa C Tuning / 8 Fach / Tuev 12/16,1199,2002,,2016-04-05 22:46:35
opel,Opel zafera,950,2016,,2016-04-06 17:36:20
opel,Opel Frontera 2.4i,1200,1992,,2016-04-07 13:15:40
opel,Opel Corsa 1 4 TÜV 02/2018 guter Zustand,850,2018,,2016-03-27 17:50:26
opel,Opel Opel Corsa D,3000,2007,,2016-04-06 23:16:44
opel,Opel Vectra  a Automatik 1 8,1250,1995,,2016-03-17 21:42:18
opel,Opel Corsa 1.2 16V Innovation,3500,2008,,2016-04-05 21:17:57
opel,Opel vectra b,400,1995,,2016-03-13 00:45:40
opel,Opel Astra 1.4 Sports Tourer ecoFLEX Sport,9900,2011,,2016-03-23 03:50:01
opel,Opel Astra Cabrio 2.0i,2250,1993,,2016-04-06 03:17:12
opel,Opel Astra F 5 tuerig,100,1997,ja,2016-04-07 07:45:30
opel,Opel Corsa ECO Kleinwagen,950,1999,,2016-04-07 10:16:55
opel,Opel Corsa D 1.0,4800,2009,,2016-04-06 23:46:49
opel,Omega 2 5 V6 Sport,350,1998,ja,2016-03-15 04:45:54
opel,Opel Astra GTC,3550,2006,ja,2016-03-20 01:44:31
opel,Zu verkaufen steht ein Opel Astra,950,2017,,2016-03-15 05:15:33
opel,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStar...,16350,2014,,2016-04-07 03:46:11
opel,Opel Zafira 7 Sitzer TÜV 08/16 fahrbereit ggf Tausch gegen Diesel,0,2000,,2016-04-01 10:18:05
opel,Opel Corsa 1.2 16V  1.Hand/Tuev 2018 ,890,2000,,2016-03-25 09:40:34
opel,Opel Corsa C   behindertengerecht !!,3350,2003,,2016-03-30 15:45:12
opel,Opel Corsa D  Satellite Edition  TueV 03/2018,8180,2011,,2016-04-06 07:17:32
opel,Opel Corsa 1.4 16V Active 2 5Y Garantie+Winterreifen,8200,2013,,2016-03-19 07:45:51
opel,Opel Astra 1.9 CDTI Caravan DPF Sport,5900,2008,,2016-04-05 19:06:34
opel,Opel Astra Cabrio,300,1997,ja,2016-03-20 16:46:42
opel,Opel Corsa B,450,1997,ja,2016-03-25 23:47:02
opel,Zu verkaufen!!!,750,1998,,2016-04-07 09:17:33
opel,Opel astra mit klima 1 6,750,1996,,2016-04-07 01:46:59
opel,Opel Corsa 1 2  Innovation Fahrradtraeger BJ 2008,5900,2008,,2016-04-06 14:45:50
opel,Verkaufe Opel Astra 1 6,0,2004,,2016-04-06 17:15:21
opel,Opel Astra 16 V 1 6,800,1999,ja,2016-03-26 15:52:34
opel,Opel Astra 1.6,3650,2005,,2016-04-07 12:16:25
opel,Opel Vectra 2.2 Caravan Sport,1700,2001,,2016-03-12 16:45:48
opel,Austauschung auf Diesel,2200,2016,,2016-03-20 03:45:59
opel,Opel Kadett,5500,1966,,2016-04-06 06:36:33
opel,Opel vectra 1.6 baujahr 1998 zu verkaufen,450,1998,,2016-03-23 09:42:46
opel,Opel Zafira 1 8   BJ 2001 mit Austauschmotor,1350,2001,,2016-03-09 14:18:06
opel,Opel calibra,0,2016,,2016-03-22 14:18:38
opel,Opel Vectra C 2.2 Automatik Elegance Scheckheft BC Navi Tempomat,2250,2004,,2016-03-17 19:54:53
opel,Opel Vectra B mit Gewindefahrwerk und div. Ersatzteilen,250,1996,,2016-04-05 21:17:57
opel,Opel Vectra B Caravan Kupplungsschaden,500,1998,ja,2016-04-07 09:16:19
opel,Tausche Auto PKW Opel Corsa B Edition 2000 alles Anbieten !!!,0,2000,,2016-03-12 19:50:09
opel,Opel Astra 1.6 Caravan Sport OPC Panorama Xenon Navi,6790,2008,,2016-03-16 02:17:21
opel,Opel Corsa 1.2 16V  ecoFLEX  Selection,7500,2014,,2016-03-28 05:17:42
opel,Opel Kadett,10500,1969,,2016-04-06 15:45:15
opel,Opel Corsa 4c,1200,2016,,2016-04-02 16:46:58
opel,Opel Astra 1.6 Cosmo   viele Extras,3250,2004,,2016-03-09 09:25:56
opel,Opel Corsa,350,2000,,2016-04-07 08:17:43
opel,Opel Meriva 1.6 Enjoy,3000,2003,,2016-03-16 05:44:19
opel,Opel Astra f Caravan mit AHK,250,1995,,2016-04-02 08:19:12
opel,kadett c city,0,2017,,2016-03-23 17:50:40
opel,B Corsa Automatik,300,1995,,2016-03-16 09:17:00
opel,Opel Mokka 1.6 CDTI ecoFLEX Innovation Navi Kamera,22250,2015,,2016-04-07 00:16:53
opel,2 mal opel corsa 1 4 l im paket einer ist bj 95 und 97 baujahr,400,1995,,2016-04-07 00:44:45
opel,Opel Corsa B  GSI 16V,0,1998,,2016-04-05 21:18:16
opel,TAUSCHE EIN KADETT CABRIO,0,1993,,2016-04-05 23:17:18
opel,Opel Corsa D Satellite 1.2 Eco Flex,6750,2011,ja,2016-03-30 07:16:52
opel,Opel corsa 1.2,200,1996,,2016-04-05 13:18:20
opel,Opel Agila 1 0l *kleiner Stadtflitzter * gutes Anfaengerauto *,1150,2000,,2016-03-25 18:46:42
opel,Opel Kadett E LS,980,1988,,2016-04-06 05:16:56
opel,Opel corsa c "TÜV bis 03.2018*KLIMA* " PERFEKTES ANFÄNGERAUTO!!!,1999,2018,,2016-03-20 11:47:12
opel,Corsa B silber,0,1994,ja,2016-04-07 00:46:44
opel,Opel Vectra 1.9 CDTI Caravan Edition,3650,2004,,2016-04-06 17:46:14
opel,OPEL CORSA C ROT,3600,2005,,2016-04-06 05:44:54
opel,Opel zum schlachten Festpreis!!,199,1998,ja,2016-03-24 12:46:16
opel,Opel Agila Tuev Neu,1750,2006,,2016-03-28 09:44:40
opel,Schwarzer Opel Tigra Cabrio,3700,2005,,2016-04-03 22:47:27
opel,Opel CorsaB,900,1998,,2016-04-06 18:17:21
opel,<<< SUCHE >>>  Opel Insignia mit Motorschaden Diesel mit 160PS,0,2009,ja,2016-04-06 03:17:06
opel,Opel Signum 3.0 v6 cdti,1500,2017,,2016-04-05 19:17:04
opel,Opel Signum 1.9 CDTI  AHK NAVI,5000,2005,,2016-04-06 12:16:51
opel,Opel Vectra 1.8 Edition 100,1350,1999,,2016-04-06 21:18:29
opel,Opel Zafira 1.9 CDTI 7 Sitzer Model Jahre 111,7200,2010,,2016-04-05 18:45:54
opel,Opel Omega 2.0 16 v TÜV 9/16,799,1995,,2016-03-24 15:50:14
opel,Opel Corsa C,1300,2001,,2016-03-22 15:50:04
opel,Opel Astra 1.6 Caravan,3100,2005,,2016-03-09 08:17:07
opel,Ich verkauf mein Opel zafira 1 6 Tempomat,6550,2017,,2016-04-06 03:16:23
opel,Opel Astra 2.0 16V Turbo Coupe,4300,2000,,2016-04-05 17:25:43
opel,Ich verkaufen meine auto,1700,2000,,2016-04-06 00:45:30
opel,Opel Zafira 1.9 cdti 150ps,5980,2007,,2016-03-28 07:17:11
opel,Opel corsa Bis 14Uhr Heute Reserviert! !!,800,2001,,2016-04-07 08:44:41
opel,Opel Zafira Tourer 1.4 Turbo Business Edition,14810,2015,,2016-03-29 00:16:21
opel,Opel Mokka 1.7 CDTI ecoFLEX Start/Stop Innovation,17899,2013,,2016-04-05 23:17:00
opel,Opel signum 1.9 cdti,2700,2004,,2016-04-06 15:17:40
opel,Opel Meriva 1.4 Innovation,8950,2010,,2016-03-11 02:45:29
opel,Opel Agila TÜV Neu !,700,2000,,2016-03-19 10:51:25
opel,Corsa B  1 4l TÜV 11.2017,600,1996,,2016-04-03 18:55:40
opel,Opel Corsa Automatik Tuev 03/18,1000,1995,,2016-03-30 03:47:10
opel,Opel Corsa C 1.4 90Ps TÜV bis 02.2017,2300,2001,,2016-04-06 22:16:18
opel,Opel Omega Caravan 2.0 16V,1000,1998,,2016-03-28 07:43:48
opel,Opel Zafira Tourer 2.0 CDTI Automatik Innovation,19850,2012,,2016-04-06 21:16:05
opel,Opel Omega 3.0 V6 Executive,900,2000,,2016-03-31 20:45:18
opel,Opel Adam 1.4 ecoFLEX Start/Stop Slam Navi Vollleder,12850,2013,,2016-03-31 05:17:07
opel,OPEL VECTRA 1.9CDTI,1750,2005,,2016-03-12 18:36:18
opel,Opel Corsa c 1.2l,400,2016,ja,2016-03-10 20:16:59
opel,Opel Corsa C 1.2 TÜV 03/2018 Schiebedach  ZV *TOP* 75 PS,1550,2001,,2016-03-22 18:44:40
opel,Opel Corsa 1.2,500,2000,,2016-03-12 07:44:12
opel,Opel Astra 2.2 DTI Coupe TOP TOP TOP Gepflegt,3199,2004,,2016-04-07 14:57:42
opel,Opel Corsa,950,1999,,2016-03-30 22:18:40
opel,Opel Agila 1.0 12 V Tuev neu,950,2001,,2016-03-14 12:47:35
opel,Opel Astra GTC 1.4 LPG  scheckheft,4300,2006,,2016-04-05 11:50:57
opel,Opel Corsa B zu verkaufen,999,2017,,2016-03-23 15:50:09
opel,Opel Corsa 1.2 Glasschiebedach Rentnerauto super fuer Fahranfaenger,450,1997,,2016-03-20 14:48:54
opel,Opel Vectra,800,1997,,2016-03-31 11:38:53
opel,Verkaufe oder Tausche Top zustand!,4500,2016,,2016-04-06 04:16:55
opel,Opel Zafira 1.8 Comfort,2200,2001,,2016-04-03 02:46:58
opel,Opel Corsa CDTI 1 3,2250,2004,,2016-03-06 09:17:49
opel,Opel Astra F 1.6si  mit 100 PS mit TÜV/AU 12.2017,650,2017,,2016-04-07 02:17:13
opel,Opel vectra 1 6 Motor,600,1999,,2016-03-29 13:47:14
opel,Opel corsa,100,1996,ja,2016-04-07 05:44:23
opel,Sport Vectra,600,1999,,2016-04-06 07:17:03
opel,Opel Vectra 1.6 Caravan,550,1996,,2016-03-11 21:17:39
opel,Opel Corsa Eco D4 Euro4 Tuev 6/2017 2 Hand,800,1998,,2016-04-02 15:15:49
opel,Opel Corsa 1.0   TÜV 11.2016!,799,2000,,2016-03-08 16:19:44
opel,Opel insignia eco flex,17750,2014,,2016-04-06 20:46:52
opel,Opel Corsa 1.2 16V Edition,2490,2005,,2016-04-06 02:16:50
opel,Omega 2.0 zu verkaufen,300,1997,,2016-04-07 03:46:18
opel,Opel Omega Caravan,300,1995,ja,2016-03-10 11:49:42
opel,Tigra A 1.6 16V,750,2016,,2016-04-07 05:15:59
opel,Opel Corsa 1.0 12V mit TÜV Steuerkette TOP,1299,2003,,2016-03-17 04:44:45
opel,Opel Omega B,380,1996,,2016-03-17 02:46:43
opel,Opel Astra mit tuev noch diesen monat 03.16,250,1995,,2016-03-12 19:44:22
opel,Bastlerauto oder Ersatzteilspender,100,1997,ja,2016-04-05 21:47:37
opel,Opel Zafira 1 9 DTCI Automatik im gutem Zustand,2450,2007,,2016-03-21 09:39:52
opel,Opel Astra  F  Caravan,500,1997,,2016-04-05 12:09:50
opel,Opel Corsa 1 4 16V Elegance TÜV/AU neu TOP Ausstattung,2150,2001,,2016-04-06 09:16:13
opel,Opel Corsa 1.2 16V,950,2003,ja,2016-04-06 04:44:26
opel,Opel Rekord 1700 Coupe mit H Kennzeichen/ Tuev 07/17,6500,1975,,2016-04-06 22:18:12
opel,Opel corsa 1.0 eco motor mit klima.servo,590,1999,,2016-03-22 09:46:25
opel,Vectra c 1.8 Benzin TÜV 01.2018 tausch verkauf,1850,2003,,2016-04-06 21:16:12
opel,Opel Kadett E 16V GSi,4800,1991,,2016-04-06 14:44:42
opel,Opel Corsa 1.0l Benzin !! Kein TÜV !!,250,1996,,2016-03-19 11:16:05
opel,Opel Astra F Caravan  guenstige LKW Zulassung ! Neu TÜV ! Privat,1100,1996,,2016-04-07 05:16:52
opel,Opel Zafira 2.0 Turbo Sport,8200,2005,ja,2016-04-06 19:47:36
opel,Opel Astra Cabrio 1.8 LPG  Fluegeltueren  Tuning,3500,2003,,2016-03-11 21:17:07
opel,Opel Corsa B 1 2i TÜV 02/17,525,1996,,2016-04-06 17:45:18
opel,Opel Astra,1650,1996,,2016-04-06 06:46:58
opel,Opel Astra 1.6,4100,2005,,2016-04-07 05:17:08
opel,Opel Corsa 1.0 12V 2. Hand  8 fach bereift,750,2003,,2016-03-07 23:36:23
opel,Opel Corsa 1.0 12V Cool,1300,2004,,2016-03-29 07:16:48
opel,OPEL ASTRA 1.3 CDTI,4500,2006,,2016-04-07 07:16:21
opel,Opel vectra b cc 2.5 V6 teilgeschlachtet,0,2000,,2016-03-29 05:15:28
opel,Opel astra,2259,2002,,2016-04-05 19:45:22
opel,Opel Vectra 1.8 TÜV 07.2016,150,1997,,2016-04-07 08:45:50
opel,Opel Adam 1.0 ecoFLEX Start/Stop Open Air,14700,2015,,2016-04-07 00:44:55
opel,Hiermit verkaufe ich meine Opel Vectra B 1.6,2250,2017,,2016-03-16 17:40:08
opel,Opel Signum 2.2 direkt Motor   Motorschaden  ,2190,2003,ja,2016-04-07 11:17:35
opel,OPEL Corsa B  ECO ,790,1998,,2016-03-25 13:20:14
opel,Opel Corsa 1.2 16V Catch me now,3500,2007,,2016-03-29 16:45:08
opel,Opel Astra Cabrio 2.2 16V,3200,2002,,2016-04-05 12:21:45
opel,Opel Vectra C 1.8,2499,2002,,2016-04-03 15:46:29
opel,Opel Vectra 2.2 DTI Comfort,1450,2003,ja,2016-04-07 03:17:47
opel,Opel Astra 2.0 CDTI DPF Sports Tourer Automatik Sport,8770,2011,,2016-03-20 10:18:17
opel,Opel Corsa B 1.4 Bastlerfahrzeug,200,1996,,2016-04-06 11:44:34
opel,Opel Vectra Caravan TÜV neu guter Zustand,1400,2000,,2016-03-10 04:15:35
opel,OPEL ASTRA F Mit TUV,499,1995,,2016-03-21 22:18:52
opel,Opel Corsa D 1.4 5 Tuerer Saphirschwarz  Sondermodel Catch Me,5700,2007,,2016-04-06 12:44:55
opel,Opel Corsa 1.4 Silber,200,1997,,2016-03-21 14:54:30
opel,Opel Astra,1500,2001,,2016-04-03 02:15:51
opel,Opel Meriva 1.4 ecoflex Edition FlexFix Fahrradtraeger,9690,2011,,2016-04-05 21:45:09
opel,Opel Corsa C 1 8 Enjoy Style,1500,2004,,2016-04-01 23:16:02
opel,Opel Calibra 2.0l 16V,750,1996,,2016-04-05 19:46:33
opel,Opel Astra in silber,1850,2000,,2016-03-27 21:47:30
opel,Opel astra g cc,1000,2016,,2016-04-06 23:46:40
opel,Opel Vectra B 1 6 16V KAT/LAMDASONDE DEFEKT 2.Hand Fahrtuechtig,650,1997,,2016-03-24 06:47:37
opel,Opel Agila Klima 75 PS 1.2 Liter Motor Tuev bis 05.2017 aus 2.Hand,1590,2002,,2016-04-02 10:45:26
opel,Opel Astra H Automatik 117TKM Tuev 10/17 Scheckheftgepflegt,4200,2004,,2016-04-05 08:44:26
opel,Opel astra g,800,2000,,2016-03-29 15:40:46
opel,Opel Corsa C 1 2 16V Irmscher Edition Tuev Neu,2290,2002,,2016-03-28 22:45:10
opel,Opel Vectra 1.6 Edition 2000,1490,2000,,2016-04-06 04:46:54
opel,Opel corsa B mit defekte Lichtmaschine,200,1994,,2016-03-16 16:16:05
opel,Opel Astra H 1 7 cdti.,3600,2004,,2016-04-05 14:45:23
opel,Opel Astra GTC 1.6,4199,2005,,2016-04-06 23:44:58
opel,Opel Astra 1.7 CDTI Caravan DPF Edition,4900,2008,,2016-03-26 12:54:10
opel,Opel Corsa 1.2 16V ecoFLEX Satellite,7800,2011,,2016-04-04 14:45:02
opel,Opel Corsa 1.4 16V Automatik Edition,1200,2009,ja,2016-03-08 10:45:29
opel,opel astra G cc Bj.2000 TÜV 05/2016 Fahrbereit,300,2000,ja,2016-04-02 06:44:10
opel,Opel Corsa 1 0 l 12 v,250,2000,ja,2016-04-07 04:45:27
opel,Opel Meriva 1.4 Klimaanlage/Parkpilot v.u.h/AGR/Alu,8350,2010,,2016-04-01 16:16:41
opel,Astra Cabrio vom Rentner,7500,2007,,2016-04-07 11:15:53
opel,Opel Corsa b 1 2 TÜV bis 10/2016,720,1996,,2016-03-10 14:37:29
opel,Opel Corsa A GSI,2800,1990,,2016-03-28 12:46:49
opel,Opel Corsa B Sport,1000,1997,,2016-04-06 03:46:41
opel,Astra F X20XEV,0,1996,,2016-04-07 05:16:01
opel,Opel Zafira 2.0 DTI Elegance  MIT KLIMA,790,2001,,2016-04-07 00:46:08
opel,Zafira Sport,7500,2008,,2016-04-06 18:45:42
opel,Opel Corsa 1.6 Turbo OPC  Garantie  8 fach bereift,14900,2013,,2016-04-05 19:16:52
opel,Opel Signum 1 9 tdci,4950,2004,,2016-04-05 15:17:09
opel,Opel Astra 1.9 CDTI Caravan DPF,2999,2006,,2016-04-03 19:16:34
opel,Opel Astra F Caravan/Kombi 1 6,650,1995,,2016-03-11 02:44:35
opel,Opel Corsa 1.2 16V  ecoFLEX  Selection,5990,2012,,2016-04-02 04:17:38
opel,Opel Omega 2 0 16V,300,1999,,2016-03-23 11:41:55
opel,Opel Astra H GTC,4299,2006,,2016-03-24 06:46:51
opel,Opel Vectra 2.2 Direckt,4500,2004,,2016-04-05 15:46:49
opel,Opel Astra 2.0 CDTI DPF,16450,2013,,2016-04-06 18:15:35
opel,Opel Astra F an Bastler,170,1995,ja,2016-04-05 22:16:35
opel,Opel Zafira Bj 99,900,1999,,2016-03-17 10:55:14
opel,Opel Omega Kombi,400,1996,,2016-03-17 17:55:57
opel,Verkaufe Opel Corsa B Swing Cabrio Schwarz,1200,1999,,2016-04-06 22:16:48
opel,7 Sitzer Zafira A Facelift mit neuer HU,2850,2003,,2016-03-17 06:45:38
opel,Gepflegter  schoener Opel Corsa C Modell 2005  mit AHK & TÜV 2018,2390,2004,,2016-04-06 09:44:27
opel,Werkaufen opel astra voll functioniert mit tuv bis octomber 2016,550,2016,,2016-04-06 13:15:21
opel,Opel Corsa 1.2 16V Sport mit Flex Fix ! 1. Hand !,3399,2007,,2016-03-21 01:17:06
opel,schickes Cabrio in Rot!! Opel Tigra 1 4 Enjoy,3700,2005,,2016-04-07 12:47:13
opel,Opel Vectra Edition 2000,800,2000,,2016-04-06 00:44:52
opel,Opel Astra Caravan CDX,550,1996,,2016-03-12 05:15:27
opel,Opel Omega B Caravan silber,200,1995,ja,2016-03-15 08:49:31
opel,Opel Vectra C Caravan 1.9 cdti Facelift,5500,2008,,2016-04-02 13:47:04
opel,Opel Frontera B 2.2dti limited Lang DIESEL kein not verkauf!,1850,1999,,2016-03-29 19:45:21
opel,Opel Tigra 1.4 Nur Heute 16.03.16 //////  250   FEST,250,2000,ja,2016-03-16 18:35:54
opel,Opel Signum 1 9 Cdti Edition,2800,2006,,2016-03-06 04:16:18
opel,Opel corsa,800,1992,,2016-04-07 08:17:20
opel,Opel Astra Cabrio 2.2 16V,3600,2002,,2016-04-06 11:45:43
opel,Opel Signum 2.2 DTI mit tschechischer Zulassung,2750,2004,,2016-04-05 13:17:23
opel,Opel Corsa B Tuev 12/2016,550,1997,,2016-04-07 11:16:29
opel,Opel Corsa,900,2000,ja,2016-04-07 09:16:45
opel,Opel Corsa 1 2 BJ 2008  Klima  Radio CD  elek.Fensterheber 2tuerig,5490,2008,,2016-04-06 23:15:58
opel,Opel zafira 1.6,1450,1999,,2016-03-23 22:16:40
opel,Opel Astra 1 4 l,250,2016,,2016-03-31 21:16:54
opel,Opel Corsa 1.0 12V,3499,2006,,2016-03-30 13:47:08
opel,Opel Meriva 1.7 CDTI  Essentia ,1899,2004,,2016-03-21 17:29:13
opel,Opel Zafira B OPC LINE Automatik VOLL,6700,2017,,2016-03-24 08:46:16
opel,Opel Astra Cabrio 1.6i Bertone Edition,800,1998,ja,2016-04-06 00:16:15
opel,Opel Zafira 7 Sitzer Sauber*,950,1998,,2016-03-16 19:47:48
opel,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStar...,15950,2015,,2016-04-07 07:15:51
opel,Opel Astra 1.6 16V,850,2000,ja,2016-04-01 19:46:47
opel,Opel vectra  zum herrichten oder ausschlachten,300,1998,,2016-04-06 16:47:00
opel,Opel Astra F Kombi 98 TKM,790,2017,,2016-03-14 13:42:00
opel,Opel Corsa Klima TÜV HU NEU !!!!,2200,2002,,2016-03-25 13:16:35
opel,Opel Astra Caravan TÜV bis 2017,1500,1996,,2016-04-07 10:47:05
opel,Astra g tuning  Showcar Pokalsieger Einzelstueck Opel,3700,1999,,2016-04-06 14:17:22
opel,Opel Corsa 1.4 16V,4800,2008,,2016-03-30 11:17:14
opel,Opel Astra Caravan,500,1997,ja,2016-04-05 12:14:05
opel,Opel Vectra 1.9 CDTI Caravan Cosmo,2000,2005,,2016-03-16 11:52:58
opel,Astra F GSI kaum Rost,800,1993,,2016-03-21 04:16:22
opel,Opel Corsa,350,1999,,2016-04-05 19:47:20
opel,!! Opel Vectra 1.6 TÜV NEU !!,1100,2018,,2016-03-25 21:16:15
opel,Opel Astra Caravan,500,1997,,2016-03-19 09:45:27
opel,Opel Vectra 2.2 Caravan,1200,2001,,2016-04-06 17:16:19
